"","player_name","poss","mp","raptor_box_offense","raptor_box_defense","raptor_box_total","raptor_onoff_offense","raptor_onoff_defense","raptor_onoff_total","raptor_offense","raptor_defense","raptor_total","war_total","war_reg_season","predator_offense","predator_defense","predator_total","pace_impact","playoff"
"218","Brandon Goodwin",-1.17610416724775,-1.17773354535535,-0.300696288235309,-1.1601491431545,-1.00134760520748,0.518418739719658,0.959284360731401,1.02219300108872,-0.0655259955074931,-0.607129577925531,-0.456746898141821,-0.559361973448717,-0.559361973448717,-0.200299477400164,-1.04526898128582,-0.813226587488473,-0.509065375517815,"0"
"219","Aaron Gordon",1.90684932503732,1.83881841636847,0.371307138309487,0.305750343971847,0.45637308512248,0.0221601746513798,0.159529781837251,0.126592213472166,0.296069940764437,0.293276683634067,0.3979018166662,1.12292446021476,1.12292446021476,0.252900776561141,0.37335618060833,0.409784770449176,-0.499943405584245,"1"
"220","Eric Gordon",1.35305309455545,1.28258309733943,0.316241007639393,-0.467449387222543,-0.115210293093101,0.782545710698644,0.181231975446798,0.65697052446164,0.485064643673324,-0.315747452583547,0.110500084959323,0.111212705848786,0.111212705848786,0.753414685897295,-0.33063385669932,0.280103879121239,0.573653298146809,"1"
"221","Marcin Gortat",-0.341934112965428,-0.365044468710814,-0.675172156243607,0.544464035632287,-0.0680148527842508,-0.0402416150429882,-0.39173851869846,-0.301253656858592,-0.544366561020162,0.300893621160963,-0.160356576221396,-0.550412609906283,-0.550412609906283,-0.647379685665111,0.257862578699803,-0.257787974523887,-0.142173585603246,"0"
"222","Devonte' Graham",-0.423033979353987,-0.45287109803119,0.2238905951236,-0.0773231031293713,0.0940170516441727,-0.228240575624289,-0.2307456516236,-0.316031528556183,0.0981203891206215,-0.13211193437266,-0.0240485231803499,-0.442928606827875,-0.442928606827875,0.20630804937827,-0.301919998752912,-0.0611076749495107,-0.947063396243745,"0"
"223","Treveon Graham",-0.345409821524938,-0.407201250784594,-0.340971823839194,0.624567499001421,0.207686555318052,0.398201692107678,0.224717927979784,0.426972854724482,-0.132913120508836,0.574220315900595,0.301334571028913,-0.165592831472561,-0.165592831472561,-0.0162739063561999,0.601341526589068,0.38133265427954,0.099171077678191,"1"
"224","Donte Grantham",-1.24503905367802,-1.2421397401903,-7.88787119816528,-2.31709998329423,-6.80242274470948,-2.86876498028058,-4.3954743796617,-5.01799493342357,-7.06041335027306,-3.37565381993658,-7.02865066519466,-0.554678624660809,-0.554678624660809,-4.19716927255971,-2.29574005075824,-4.25792577130005,-1.82888667486095,"0"
"225","Jerami Grant",2.05051194549705,1.81422696015877,0.184153850467523,0.424183733650936,0.415027736097622,0.189498637216102,0.163309506837891,0.242616040087101,0.203533404850505,0.383544939404765,0.397242217252541,1.11667495381818,1.11667495381818,0.161668782019263,0.729310554784981,0.581826045518015,0.106618409822348,"1"
"226","Jerian Grant",-0.109640924238199,-0.14489238454774,-0.403544969448506,-0.213681221584795,-0.413878146742614,-0.489490737733715,-0.0106410161345993,-0.339097096120157,-0.464836342568012,-0.180071259371846,-0.434070604179571,-0.849994328361751,-0.849994328361751,-0.50151400405883,-0.054938447411456,-0.365753342917009,-0.800025849033733,"1"
"227","Danny Green",1.45269007326139,1.35050235734718,0.768326426286235,0.478844788874781,0.8378520537486,1.48177173522985,0.406779953135983,1.28848306202369,1.07594782507002,0.511117282751097,1.06886085687191,2.59749982302008,2.59749982302008,1.17786852075009,0.911672238211605,1.36925394450196,0.0751572980190052,"1"
"228","Draymond Green",1.33335741271823,1.17367807698216,0.0870612050077066,0.976076446549592,0.733122311959627,0.545685282645369,0.525872833270213,0.737532775888528,0.239838467395846,0.950438497672336,0.807040622789379,1.77862765024566,1.77862765024566,0.397670897771944,1.16813686408898,1.02317613648902,1.24803177080044,"1"
